d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
55.78183577203045,57.29971076630483,6.35,299.68229931807514,True,0.0014201845601341703,704.1338344824184,266.2932238460522,116.2789818411333
1.4471159974443508,88.04855798733686,9.530000000000001,297.2545632684724,False,0.24758217264582547,4.0390630283002364,1.5275151717628825,0.6670012340312318
1.4789493648026975,95.52818102783701,4.57,312.32282448197884,False,0.4197064770541248,2.3826175069274456,0.9010714526708279,0.3934597717861837
89.26190301499199,51.53947953754938,6.35,290.37202728494947,True,0.0019728832803834035,506.8723578039868,191.69178873117136,83.70369211441985
0.716348050302701,101.36611087659908,12.7,308.33394036391275,False,1.001161327739751,0.9988400193779228,0.37774683709399526,0.1649460582458955
0.9852849360432193,95.43706552473984,6.35,317.0227711278052,False,0.874562294013725,1.1434291265983925,0.4324283445137651,0.18882315852083542
92.12279718643804,42.76011768200063,6.35,292.5230178664999,True,0.0022546347028552572,443.5308295102551,167.7369396007183,73.24362322187699
217.83505045213965,43.8453856761238,4.57,312.15305166921377,True,0.0038937861096799576,256.81944817513175,97.12539783177763,42.4105510747924
1.1168428833527984,101.32091582006882,6.35,301.0382159871756,False,0.6328514644017046,1.5801496184343922,0.5975897129858914,0.26094213882402806
0.9181806812355724,85.19222564226767,4.57,311.74909610517807,False,1.6820904902580127,0.594498337510137,0.22483066586774803,0.09817403738699511
0.6408707313955777,89.57313675895539,3.18,300.3414826065713,False,6.305870134074476,0.15858239683630462,0.059973566999254865,0.02618791874360994
0.8671010201026856,101.30797795626951,9.530000000000001,301.3538477165869,False,0.8271171592274286,1.2090185638683317,0.45723332028048014,0.19965444173972452
69.12655438361037,46.01844369455658,4.57,311.7080356456568,True,0.0037426072844260225,267.19340930085394,101.04867976617412,44.123682269865796
1.2342123493911628,102.27709316744146,12.7,293.1272074603242,False,0.25061002515098074,3.990263355975274,1.5090598420660821,0.6589425725463756
121.19155979953806,48.282834257200726,3.18,291.4214891940494,True,0.016338237604498856,61.20611195693729,23.147265582083318,10.107431332338269
1.1836687923738978,88.13401285998451,12.7,317.28793305718574,False,0.28998173178409864,3.4484930959186575,1.304170171850991,0.569475924096659
0.6894031203265732,83.62320025003606,12.7,302.94305890118466,False,1.3764197042824053,0.7265225838374268,0.2747603247743989,0.11997620650526312
1.1673933141454713,102.27015395358595,12.7,296.1937586897934,False,0.2854378696572811,3.5033893757709094,1.3249311502660623,0.5785413648062053
